"","Creek","Date","WY","ppt","t_max","t_min","t_avg","vpd_min","vpd_max"
"7198","Shady",2007-10-01,2008,85.2350006,21.448,7.4400005,14.4440002,2.01,17.1620007
"7199","Shady",2007-11-01,2008,39.4080009,20.0330009,5.8170004,12.9250002,2.4909999,15.9799995
"7200","Shady",2007-12-01,2008,210.647995,10.9219999,0.615,5.7680001,0.656,6.4860001
"7201","Shady",2008-01-01,2008,255.9429932,9.1890001,0.8100001,4.9990001,0.617,5.9320002
"7202","Shady",2008-02-01,2008,158.477005,13.5299997,1.5930001,7.5610003,1.095,9.4759998
"7203","Shady",2008-03-01,2008,39.9860001,17.5139999,3.233,10.3730001,1.6390001,13.7340002
"7204","Shady",2008-04-01,2008,7.6989999,20.2210007,3.7270002,11.9740009,2.52,18.4220009
"7205","Shady",2008-05-01,2008,10.2810001,25.309,9.1070004,17.2080002,4.085,25.0680008
"7206","Shady",2008-06-01,2008,0,31.1380005,12.6160002,21.8770008,6.8119998,37.1969986
"7207","Shady",2008-07-01,2008,0,34.8549995,16.257,25.5550003,8.8100004,45.362999
"7208","Shady",2008-08-01,2008,0,35.0779991,16.316,25.6960011,10.1129999,46.5089989
"7209","Shady",2008-09-01,2008,0,32.4169998,13.6090002,23.0130005,9.6529999,41.5200005
"7210","Shady",2008-10-01,2009,53.4220009,26.1700001,9.0600004,17.6150017,5.309,27.3470001
"7211","Shady",2008-11-01,2009,127.0999985,19.0720005,6.4380002,12.7550011,1.858,13.401
"7212","Shady",2008-12-01,2009,153.6300049,10.4750004,-0.203,5.1360002,0.503,6.855
"7213","Shady",2009-01-01,2009,75.2789993,15.8380003,3.7130001,9.7750006,3.595,14.4040003
"7214","Shady",2009-02-01,2009,220.2830048,12.8210001,2.5480001,7.6840005,1.613,9.6339998
"7215","Shady",2009-03-01,2009,141.9629974,15.6040001,3.1740003,9.3890009,2.2079999,12.6999998
"7216","Shady",2009-04-01,2009,37.7820015,19.9150009,4.7770004,12.3460007,3.5580001,19.2180004
"7217","Shady",2009-05-01,2009,131.0630035,25.9029999,11.3730001,18.6380005,4.4619999,25.2670002
"7218","Shady",2009-06-01,2009,15.5209999,27.4790001,12.4280005,19.953001,3.9619999,27.5909996
"7219","Shady",2009-07-01,2009,0,34.9430008,17.0330009,25.9880009,10.1020002,47.7700005
"7220","Shady",2009-08-01,2009,0,32.9230003,16.1040001,24.5130005,8.6599998,42.2540016
"7221","Shady",2009-09-01,2009,4.0079999,32.2130013,15.4490004,23.8310013,9.1960001,41.355999
"7222","Shady",2009-10-01,2010,75.2949982,21.2590008,8.0360003,14.6470003,3.0190001,16.9580002
"7223","Shady",2009-11-01,2010,52.9570007,16.8199997,4.8770003,10.8480005,1.727,12.0530005
"7224","Shady",2009-12-01,2010,161.4790039,11.0629997,1.192,6.1270003,0.853,6.5139999
"7225","Shady",2010-01-01,2010,273.8840027,11.6300001,3.6800001,7.6550002,0.692,5.7750001
"7226","Shady",2010-02-01,2010,132.0570068,12.9540005,3.5390003,8.2460003,0.548,6.954
"7227","Shady",2010-03-01,2010,101.5039978,15.415,3.2670002,9.3410006,1.217,11.3369999
"7228","Shady",2010-04-01,2010,219.4029999,14.9940004,3.7590001,9.3760004,0.863,9.6400003
"7229","Shady",2010-05-01,2010,86.1500015,19.5569992,6.0250001,12.7900009,1.8890001,15.0900002
"7230","Shady",2010-06-01,2010,2.2920001,27.9860001,12.7840004,20.3850002,3.6229999,27.0790005
"7231","Shady",2010-07-01,2010,0,33.7709999,16.3120003,25.0410004,6.4130001,40.9700012
"7232","Shady",2010-08-01,2010,6.2340002,32.1969986,14.8240004,23.5100002,7.7119999,40.2939987
"7233","Shady",2010-09-01,2010,0.733,30.4750004,13.3430004,21.9090004,6.9809999,36.4469986
"7234","Shady",2010-10-01,2011,187.6990051,23.4669991,10.6140003,17.0400009,3.506,21.1550007
"7235","Shady",2010-11-01,2011,196.0050049,15.4809999,3.9610002,9.7210007,1.477,11.1309996
"7236","Shady",2010-12-01,2011,399.6600037,11.816,3.8540001,7.8350005,0.398,5.0229998
"7237","Shady",2011-01-01,2011,66.2229996,13.4449997,2.6650002,8.0540009,1.442,9.4490004
"7238","Shady",2011-02-01,2011,185.3710022,12.6040001,1.3610001,6.9820004,1.937,10.335
"7239","Shady",2011-03-01,2011,400.178009,11.6379995,2.9050002,7.2710004,0.542,6.6030002
"7240","Shady",2011-04-01,2011,50.9109993,17.0389996,4.3730001,10.7050009,1.348,12.0500002
"7241","Shady",2011-05-01,2011,76.4720001,19.8299999,6.3830004,13.1060009,2.2219999,16.2800007
"7242","Shady",2011-06-01,2011,57.507,25.3460007,11.2580004,18.302,3.214,23.1420002
"7243","Shady",2011-07-01,2011,0,31.0949993,14.8260012,22.960001,4.645,33.6839981
"7244","Shady",2011-08-01,2011,0,32.7330017,15.8590012,24.2960014,7.323,39.2330017
"7245","Shady",2011-09-01,2011,3.6919999,32.0929985,15.6400003,23.8660011,7.5440001,38.6679993
"7246","Shady",2011-10-01,2012,90.572998,22.7450008,9.4580002,16.1009998,2.408,17.7490005
"7247","Shady",2011-11-01,2012,46.9370003,15.0089998,4.2520003,9.6300001,1.318,9.8959999
"7248","Shady",2011-12-01,2012,3.4690001,14.4680004,2.5050001,8.4860001,2.891,12.0979996
"7249","Shady",2012-01-01,2012,167.9429932,15.1479998,3.5860002,9.3660002,2.5450001,12.0139999
"7250","Shady",2012-02-01,2012,62.4339981,14.6529999,2.7240002,8.6880007,1.645,10.9119997
"7251","Shady",2012-03-01,2012,360.7690125,12.7469997,3.3650002,8.0550003,1.023,7.8330002
"7252","Shady",2012-04-01,2012,196.9980011,18.0009995,5.9560003,11.9780006,1.7589999,13.1029997
"7253","Shady",2012-05-01,2012,5.4963999,24.5,9.5930004,17.0460014,3.823,23.6450005
"7254","Shady",2012-06-01,2012,21.7959995,28.2789993,11.9940004,20.1360016,5.2309999,31.4750004
"7255","Shady",2012-07-01,2012,0.549,32.7709999,15.3450003,24.0580006,7.401,40.5359993
"7256","Shady",2012-08-01,2012,0,35.3129997,17.375,26.3430004,10.7110004,49.1489983
"7257","Shady",2012-09-01,2012,0,32.3079987,15.4630003,23.8850002,9.3310003,39.6119995
"7258","Shady",2012-10-01,2013,50.0390015,23.8990002,10.151,17.0250015,4.0440001,22.0200005
"7259","Shady",2012-11-01,2013,266.2600098,16.6889992,6.4400005,11.5640001,1.396,10.3470001
"7260","Shady",2012-12-01,2013,413.2075806,10.6739998,2.437,6.5550003,0.493,5.152
"7261","Shady",2013-01-01,2013,33.112999,12.802,0.9670001,6.8840003,1.4119999,9.1669998
"7262","Shady",2013-02-01,2013,23.4130001,14.967,1.7260001,8.3460007,1.822,11.5769997
"7263","Shady",2013-03-01,2013,75.9169998,18.3069992,5.6100001,11.9580002,1.851,13.7709999
"7264","Shady",2013-04-01,2013,40.6580009,21.4839993,7.7310004,14.6070004,3.181,18.5130005
"7265","Shady",2013-05-01,2013,22.2819996,24.7830009,10.4910002,17.637001,3.8199999,23.1639996
"7266","Shady",2013-06-01,2013,44.5839996,29.7520008,13.8760004,21.8140011,4.803,32.776001
"7267","Shady",2013-07-01,2013,0,34.9329987,17.9170017,26.4250011,10.29,46.0999985
"7268","Shady",2013-08-01,2013,1.599,31.9759998,15.2180004,23.597002,7.9200001,38.5550003
"7269","Shady",2013-09-01,2013,41.4290009,27.6959991,13.0670004,20.3810005,4.809,28.6310005
"7270","Shady",2013-10-01,2014,7.4060001,23.4640007,8.4860001,15.9750004,4.9949999,23.3789997
"7271","Shady",2013-11-01,2014,41.6640015,19.0009995,6.0080004,12.5040007,3.3469999,16.2450008
"7272","Shady",2013-12-01,2014,17.1459999,14.8240004,1.927,8.375,2.8540001,12.6409998
"7273","Shady",2014-01-01,2014,37.2019997,18.7329998,5.9580002,12.3450003,4.5279999,16.8670006
"7274","Shady",2014-02-01,2014,309.5350037,14.2880001,4.335,9.3110008,1.018,8.9060001
"7275","Shady",2014-03-01,2014,223.2689972,17.2919998,6.1570001,11.7240009,2.1760001,12.8050003
"7276","Shady",2014-04-01,2014,68.9759979,20.3810005,6.8690004,13.625001,2.319,16.9160004
"7277","Shady",2014-05-01,2014,17.5610008,25.6310005,10.6190004,18.125,4.6040001,26.0340004
"7278","Shady",2014-06-01,2014,0,30.5529995,13.8900003,22.2210007,7.507,36.644001
"7279","Shady",2014-07-01,2014,0.449,34.5649986,18.5550003,26.5590019,9.8590002,44.5239983
"7280","Shady",2014-08-01,2014,4.0029998,32.3600006,17.4440002,24.9020004,8.4630003,38.223999
"7281","Shady",2014-09-01,2014,33.6650009,30.1989994,14.7650003,22.4810009,7.448,34.3129997
"7282","Shady",2014-10-01,2015,31.8490009,25.4839993,11.4420004,18.4620018,5.131,25.1490002
"7283","Shady",2014-11-01,2015,135.8800049,17.3150005,6.1920004,11.7530003,1.612,11.3859997
"7284","Shady",2014-12-01,2015,340.355011,12.3570004,4.9910002,8.6740007,0.407,5.1960001
"7285","Shady",2015-01-01,2015,1.448,16.7019997,5.1820002,10.9410009,2.349,12.1409998
"7286","Shady",2015-02-01,2015,112.8310013,18.4200001,6.3970003,12.4080009,2.109,13.2110004
"7287","Shady",2015-03-01,2015,18.1690006,20.5680008,6.9690003,13.7680006,2.493,16.073
"7288","Shady",2015-04-01,2015,74.6070023,20.4619999,6.3220005,13.3920002,2.3540001,16.9990005
"7289","Shady",2015-05-01,2015,6.085,23.5179996,9.4910002,16.5040016,2.7750001,20.3630009
"7290","Shady",2015-06-01,2015,4.1329999,32.2849998,15.262001,23.7730007,7.8590002,39.4480019
"7291","Shady",2015-07-01,2015,1.601,32.7249985,17.3959999,25.0600014,8.2840004,39.0040016
"7292","Shady",2015-08-01,2015,0,32.8510017,16.625,24.7380009,9.3109999,40.7519989
"7293","Shady",2015-09-01,2015,3.675,30.8239994,14.854001,22.8390007,9.1780005,38.1769981
"7294","Shady",2015-10-01,2016,17.2180004,26.1550007,12.2580004,19.2060013,4.8920002,25.5149994
"7295","Shady",2015-11-01,2016,114.4020004,15.099,3.1670001,9.1330004,1.518,10.6129999
"7296","Shady",2015-12-01,2016,257.9559937,10.3389997,1.6160001,5.9770002,0.516,5.4629998
"7297","Shady",2016-01-01,2016,359.8630066,11.4899998,3.5220001,7.5050006,0.546,5.3119998
"7298","Shady",2016-02-01,2016,51.1199989,17.9540005,5.0320001,11.493001,2.2739999,14.1569996
"7299","Shady",2016-03-01,2016,352.256012,15.8330002,5.0810003,10.4570007,0.843,9.6370001
"7300","Shady",2016-04-01,2016,41.5950012,20.882,7.5560002,14.2190008,2.118,15.8100004
"7301","Shady",2016-05-01,2016,31.993,23.5470009,9.9200001,16.7330017,2.572,19.9729996
"7302","Shady",2016-06-01,2016,1.558,31.1369991,14.2460003,22.6910019,6.4629998,37.3110008
"7303","Shady",2016-07-01,2016,0,34.1459999,15.9040003,25.0250015,10.085,45.8199997
"7304","Shady",2016-08-01,2016,0,33.9319992,16.5900002,25.2600021,10.2770004,44.2099991
"7305","Shady",2016-09-01,2016,0,30.323,13.2720003,21.7970009,7.296,35.9599991
"7306","Shady",2016-10-01,2017,237.5890045,21.0890007,9.2250004,15.1570005,2.2679999,16.4799995
"7307","Shady",2016-11-01,2017,157.6380005,17.0869999,5.9070001,11.4960003,1.321,11.2229996
"7308","Shady",2016-12-01,2017,260.0039978,12.0240002,2.128,7.0760002,0.843,6.6399999
"7309","Shady",2017-01-01,2017,585.4279785,9.9700003,1.825,5.8970003,0.522,4.5040002
"7310","Shady",2017-02-01,2017,488.4849854,12.526,4.381,8.4530001,0.65,6.131
"7311","Shady",2017-03-01,2017,144.602005,17.0330009,5.3610001,11.1970005,1.298,11.6920004
"7312","Shady",2017-04-01,2017,195.3650055,17.1919994,5.6790004,11.4350004,1.202,11.6660004
"7313","Shady",2017-05-01,2017,6.9380002,25.8460007,9.9470005,17.8959999,3.0610001,24.2469997
"7314","Shady",2017-06-01,2017,15.5349998,30.8859997,14.3500004,22.6180019,5.1430001,34.9129982
"7315","Shady",2017-07-01,2017,0,35.7290001,17.4740009,26.6010017,8.7930002,48.7599983
"7316","Shady",2017-08-01,2017,0.309,35.2709999,18.4540005,26.8620014,8.4589996,45.1800003
"7317","Shady",2017-09-01,2017,4.1830001,30.1739998,14.512001,22.3430004,6.6919999,34.5470009
"7318","Shady",2017-10-01,2018,20.5650005,25.9510002,9.9020004,17.9260006,5.9330001,27.7280006
"7319","Shady",2017-11-01,2018,284.9339905,15.5340004,6.5940003,11.0640001,0.562,7.5960002
"7320","Shady",2017-12-01,2018,21.1049995,16.0690002,4.02,10.0440006,2.7449999,12.54
"7321","Shady",2018-01-01,2018,228.1119995,14.6110001,5.1110001,9.8610001,1.285,7.888
"7322","Shady",2018-02-01,2018,29.9510002,15.6960001,2.7980001,9.2470007,2.7650001,13.1210003
"7323","Shady",2018-03-01,2018,351.2749939,13.9309998,3.2210002,8.5750008,1.003,9.0889997
"7324","Shady",2018-04-01,2018,142.6130066,19.7269993,6.2510004,12.9880009,1.814,14.9770002
"7325","Shady",2018-05-01,2018,9.0450001,24.6959991,9.8800001,17.2870007,1.947,20.6280003
"7326","Shady",2018-06-01,2018,0,31.0200005,12.9770002,21.9980011,5.112,36.105999
"7327","Shady",2018-07-01,2018,0,36.1720009,18.9130001,27.5420017,9.3199997,48.2369995
"7328","Shady",2018-08-01,2018,0,33.7859993,16.3320007,25.0590019,8.9090004,43.2089996
"7329","Shady",2018-09-01,2018,0,31.059,13.6660004,22.3620014,8.3730001,37.9150009
"7330","Shady",2018-10-01,2019,15.243,25.2630005,10.7390003,18.0010014,5.335,24.7660007
"7331","Shady",2018-11-01,2019,170.2969971,19.6000004,6.9180002,13.2590008,4.2969999,17.4640007
"7332","Shady",2018-12-01,2019,105.4680023,12.8009996,3.029,7.9140005,0.678,7.2509999
"7333","Shady",2019-01-01,2019,291.0440063,13.4729996,3.7440002,8.6080008,1.158,7.9349999
"7334","Shady",2019-02-01,2019,503.07901,8.7869997,0.61,4.6980004,0.41,4.5780001
"7335","Shady",2019-03-01,2019,178.9420013,13.5600004,3.8250003,8.6920004,0.979,8.3100004
"7336","Shady",2019-04-01,2019,57.0680008,20.9300003,8.2040005,14.5669994,2.4260001,16.7049999
"7337","Shady",2019-05-01,2019,129.4060059,21.3659992,8.1470003,14.7563992,1.483,15.8479996
"7338","Shady",2019-06-01,2019,4.1869998,30.7280006,14.3140001,22.5209999,5.1259999,32.3510017
"7339","Shady",2019-07-01,2019,0,33.2980003,16.2119999,24.7549992,6.165,39.8310013
"7340","Shady",2019-08-01,2019,0,34.0620003,16.9990005,25.5304985,7.5669999,41.8600006
"7341","Shady",2019-09-01,2019,65.7350006,29.1110001,13.0710001,21.0909996,5.2329998,31.743
"7342","Shady",2019-10-01,2020,1.358,24.0550003,7.9260001,15.9904995,4.4660001,24.7169991
"7343","Shady",2019-11-01,2020,41.1599998,20.3439999,6.704,13.5239,3.8199999,18.7469997
"7344","Shady",2019-12-01,2020,242.2870026,12.4160004,3.947,8.1814995,0.63,6.448
"7345","Shady",2020-01-01,2020,113.2870026,12.5200005,3.4909999,8.0050001,0.63,6.381
"7346","Shady",2020-02-01,2020,0,18.0279999,3.9219999,10.9748993,2.947,15.1499996
"7347","Shady",2020-03-01,2020,161.5249939,14.2910004,3.3640001,8.8274994,1.017,9.6440001
"7348","Shady",2020-04-01,2020,100.4319992,19.9239998,7.0500002,13.4868994,1.962,15.6289997
"7349","Shady",2020-05-01,2020,90.3280029,25.0990009,10.4200001,17.7595005,3.345,23.9750004
"7350","Shady",2020-06-01,2020,2.625,30.3260002,13.3719997,21.8488998,4.967,33.6990013
"7351","Shady",2020-07-01,2020,0,34.7290001,17.0259991,25.8773994,7.9130001,45.0810013
"7352","Shady",2020-08-01,2020,0,35.5390015,18.2679996,26.9034996,9.3120003,46.8470001
"7353","Shady",2020-09-01,2020,0,33.1640015,16.4619999,24.8129997,10.1610003,42.1160011
"7354","Shady",2020-10-01,2021,0,29.3619995,13.0039997,21.1828995,9.1929998,35.4339981
"7355","Shady",2020-11-01,2021,95.0210037,17.7740002,4.8769999,11.3254995,3.0120001,15.5349998
"7356","Shady",2020-12-01,2021,88.1289978,15.2939997,3.598,9.4459,1.993,11.3310003
"7357","Shady",2021-01-01,2021,149.524292,13.0454998,3.385,8.2151995,1.5511,8.4773998
"7358","Shady",2021-02-01,2021,79.3049011,14.6743994,3.1703,8.9222994,1.5425,10.4693995
"7359","Shady",2021-03-01,2021,105.8286972,15.3723993,2.9301999,9.1511993,1.5647999,11.9563999
"7360","Shady",2021-04-01,2021,7.8367,22.5928001,6.6538997,14.6232996,2.6311998,21.0555992
"7361","Shady",2021-05-01,2021,1.6466999,27.1299992,10.6662998,18.8980999,4.0202999,29.0799999
"7362","Shady",2021-06-01,2021,1.0953,33.3157997,15.8343992,24.5749989,6.7521,43.9095993
"7363","Shady",2021-07-01,2021,0,36.9561005,19.7199993,28.3379993,11.5718994,54.2579994
"7364","Shady",2021-08-01,2021,0,34.6219978,18.2008991,26.4113998,9.9333,46.3484993
"7365","Shady",2021-09-01,2021,17.4419003,32.2805977,15.5595999,23.9200001,7.1791,41.3306007
"7366","Shady",2021-10-01,2022,318.1826782,20.9480991,8.7462997,14.8470993,3.0230999,16.4905987
"7367","Shady",2021-11-01,2022,54.1374969,18.1464996,7.0823998,12.6143999,1.6898999,11.4237995
"7368","Shady",2021-12-01,2022,361.4000854,10.9123993,2.8381999,6.8751998,0.9291002,6.3561997
"7369","Shady",2022-01-01,2022,27.5545998,15.8311996,3.4041998,9.6175995,2.1287999,11.9193993
"7370","Shady",2022-02-01,2022,1.8511,17.8355999,3.48,10.6576996,3.4430997,16.4242992
"7371","Shady",2022-03-01,2022,34.7924995,19.3104,5.4863997,12.3982992,2.1992002,15.9382992
"7372","Shady",2022-04-01,2022,158.6092987,19.427599,5.8533998,12.6403999,2.0151997,16.5741005
"7373","Shady",2022-05-01,2022,4.8993998,24.0192986,8.8606997,16.4398994,4.0558004,24.1215
"7374","Shady",2022-06-01,2022,24.2066002,30.4550991,13.9885998,22.2217999,6.7399993,36.7682991
"7375","Shady",2022-07-01,2022,0,34.7653999,17.0516987,25.9084988,9.6437006,47.6180992
"7376","Shady",2022-08-01,2022,0,35.2243996,18.2327003,26.7284985,10.3681993,47.6974983
"7377","Shady",2022-09-01,2022,39.2472992,32.1830978,16.293499,24.2381992,8.9392004,41.9197998
"7378","Shady",2022-10-01,2023,0,27.6805992,12.1608,19.920599,7.1605,30.8048
"7379","Shady",2022-11-01,2023,110.4039001,15.2528992,3.4438999,9.3483,2.3367002,11.8238993
"7380","Shady",2022-12-01,2023,410.5355835,11.2307997,2.7658999,6.9982996,0.6181,5.5762
"7381","Shady",2023-01-01,2023,439.0393982,11.7746,2.4866998,7.1306,0.8462,7.1768999
"7382","Shady",2023-02-01,2023,108.1583939,12.0532999,0.8714,6.4622998,1.5466,9.1055994
"7383","Shady",2023-03-01,2023,353.747406,11.0015001,1.8882999,6.4449,0.4366,6.3374
"7384","Shady",2023-04-01,2023,27.7716999,19.6710987,5.4632998,12.5670996,2.5581,16.985199
"7385","Shady",2023-05-01,2023,39.7528,23.2577991,9.7382994,16.4979992,2.6360998,19.4793987
"7386","Shady",2023-06-01,2023,4.5544,27.3055,12.4435997,19.8745003,3.2036998,24.9307995
"7387","Shady",2023-07-01,2023,0,35.8204994,17.9020004,26.8611984,10.7884998,49.2294998
"7388","Shady",2023-08-01,2023,6.5448999,33.6403999,17.6544991,25.6473999,8.9357996,41.0421982
"7389","Shady",2023-09-01,2023,12.0698996,26.4590988,13.0405998,19.7497997,2.7454,23.3331985
"7390","Shady",2023-10-01,2024,38.0585976,23.1035995,9.8009996,16.4521999,2.9338999,19.8915997
"7391","Shady",2023-11-01,2024,41.9161987,17.6155987,5.3431001,11.4792995,1.7687999,13.3214998
"7392","Shady",2023-12-01,2024,121.0156937,13.8701,4.4559999,9.1630001,0.806,7.5637999
"7393","Shady",2024-01-01,2024,236.4919891,11.7360001,3.3671,7.5514998,0.4143,5.7372999
"7394","Shady",2024-02-01,2024,264.9870911,12.1991997,3.4431999,7.8210998,0.5304,6.7463999
"7395","Shady",2024-03-01,2024,180.7865906,13.2234993,3.7840998,8.5037994,0.8346,8.0086994
"7396","Shady",2024-04-01,2024,44.2215996,19.2992992,5.7012997,12.5002995,1.3075,13.8902998
"7397","Shady",2024-05-01,2024,52.6492004,23.8216991,9.5249996,16.6733494,2.6761,21.1404991
"7398","Shady",2024-06-01,2024,0,30.8848991,14.7326994,22.8087997,4.2865,32.976799
"7399","Shady",2024-07-01,2024,0,36.1442986,19.1450005,27.6446495,8.6843996,48.6862984
"7400","Shady",2024-08-01,2024,12.9137001,31.2813988,15.7410994,23.5112495,5.8213997,35.993
"7401","DC 10 (headwaters)",2000-01-01,2000,451.6849976,9.1239996,1.072,5.0970001,0.471,4.3699999
"7402","DC 10 (headwaters)",2000-02-01,2000,624.2849731,9.2670002,1.363,5.3150001,0.355,3.9159999
"7403","DC 10 (headwaters)",2000-03-01,2000,128.2359924,13.5699997,1.396,7.4820004,0.636,8.21
"7404","DC 10 (headwaters)",2000-04-01,2000,87.8190002,17.7929993,4.1590004,10.9750004,2.128,14.0310001
"7405","DC 10 (headwaters)",2000-05-01,2000,103.5960007,20.8859997,7.8220005,14.354001,2.437,15.9989996
"7406","DC 10 (headwaters)",2000-06-01,2000,18.7910004,27.8999996,13.1990004,20.5490017,6.1199999,27.309
"7407","DC 10 (headwaters)",2000-07-01,2000,0,28.0450001,12.6730003,20.3590012,7.1339998,29.8880005
"7408","DC 10 (headwaters)",2000-08-01,2000,0,30.3889999,14.6260004,22.5070019,9.5939999,36.1110001
"7409","DC 10 (headwaters)",2000-09-01,2000,51.4620018,25.3099995,10.6490002,17.9790001,5.072,24.7950001
"7410","DC 10 (headwaters)",2000-10-01,2001,167.121994,18.6889992,7.1420002,12.9150009,3.6589999,15.8100004
"7411","DC 10 (headwaters)",2000-11-01,2001,52.3310013,11.599,1.123,6.3610005,1.314,8.559
"7412","DC 10 (headwaters)",2000-12-01,2001,93.711998,11.6599998,2.6140001,7.1360002,2.391,10.1529999
"7413","DC 10 (headwaters)",2001-01-01,2001,161.3829956,10.526,-0.254,5.1360002,2.063,9.0539999
"7414","DC 10 (headwaters)",2001-02-01,2001,246.6369934,8.3789997,-0.9820001,3.6980002,0.927,6.3969998
"7415","DC 10 (headwaters)",2001-03-01,2001,111.7919998,15.849,3.21,9.5290003,1.178,11.3660002
"7416","DC 10 (headwaters)",2001-04-01,2001,140.2740021,14.191,1.4630001,7.8270001,1.04,10.7110004
"7417","DC 10 (headwaters)",2001-05-01,2001,2.7309999,26.6560001,11.6750002,19.1650009,7.066,27.7779999
"7418","DC 10 (headwaters)",2001-06-01,2001,5.7449999,27.1240005,12.5950003,19.8590012,7.723,29.2310009
"7419","DC 10 (headwaters)",2001-07-01,2001,0,30.0639992,14.6280003,22.3450012,7.9320002,33.7900009
"7420","DC 10 (headwaters)",2001-08-01,2001,0,31.6100006,15.000001,23.3050003,9.9589996,39.4020004
"7421","DC 10 (headwaters)",2001-09-01,2001,16.4589996,28.6170006,12.8260002,20.7210007,7.3590002,31.5310001
"7422","DC 10 (headwaters)",2001-10-01,2002,48.4000015,24.3700008,10.3660002,17.368,7.6100001,25.5690002
"7423","DC 10 (headwaters)",2001-11-01,2002,287.9370117,13.4969997,5.0150003,9.2560005,1.793,8.835
"7424","DC 10 (headwaters)",2001-12-01,2002,509.1830139,7.1849999,0.21,3.6970003,0.542,4.197
"7425","DC 10 (headwaters)",2002-01-01,2002,175.3869934,8.6899996,-1.024,3.8320003,1.301,6.868
"7426","DC 10 (headwaters)",2002-02-01,2002,145.375,13.3360004,1.378,7.3570004,1.975,10.4309998
"7427","DC 10 (headwaters)",2002-03-01,2002,248.2539978,12.8170004,0.345,6.5810003,1.818,10.7510004
"7428","DC 10 (headwaters)",2002-04-01,2002,75.276001,17.0279999,4.164,10.5950003,1.335,12.8610001
