Site_number,Site_name,Site_type,Lat,Long,Datum
11159800,WB SOQUEL C NR SOQUEL CA,Stream,37.05133748,-121.9391252,NAD83
11159940,SOQUEL C NR SOQUEL CA,Stream,37.03383789,-121.9441257,NAD83
11160000,SOQUEL C A SOQUEL CA,Stream,36.9913389,-121.9557933,NAD83
11160005,RODEO C A SOQUEL CA,Stream,36.9877278,-121.9702384,NAD83
11166655,TRIB AB JACQUES GULCH BL MEX CMP NR NEW ALM CA,Stream,37.16355704,-121.84662,NAD83
11166700,ARROYO CALERO TRIB NR NEW ALMADEN CA,Stream,37.17772338,-121.7593942,NAD83
11166710,ARROYO CALERO AB CALERO RES NR NEW ALMADEN CA,Stream,37.1771678,-121.763561,NAD83
11166900,ALAMITOS C NR NEW ALMADEN CA,Stream,37.22244434,-121.851064,NAD83
11167000,ALAMITOS C NR EDENVALE CA,Stream,37.23549956,-121.8699535,NAD83
11167500,GUADALUPE C A GUADALUPE CA,Stream,37.2171667,-121.9107886,NAD83
11167572,GUADALUPE R A ALMTOS RCHG FAC AT SAN JOSE CA,Stream,37.24744369,-121.8699534,NAD83
11167660,ROSS C A SAN JOSE CA,Stream,37.2488326,-121.913566,NAD83
11167700,ROSS C BL JARVIS RD NR SAN JOSE CA,Stream,37.2632766,-121.8866208,NAD83
11167800,GUADALUPE R AB ALMADEN EXPRESSWAY A SAN JOSE CA,Stream,37.28077615,-121.8796764,NAD83
11167970,LOS GATOS C AB LEXINGTON RE NR LOS GATOS CA,Stream,37.1671679,-121.9796808,NAD83
11168000,LOS GATOS C A LOS GATOS CA,Stream,37.2174445,-121.9874581,NAD83
11168500,LOS GATOS C BL LOS GATOS CA,Stream,37.23327749,-121.974124,NAD83
11168660,LOS GATOS C A LARK A AT LOS GATOS CA,Stream,37.25188815,-121.9644013,NAD83
11168800,LOS GATOS C A LINCOLN AVE AT SAN JOSE CA,Stream,37.31244207,-121.9043999,NAD83
11169000,GUADALUPE R A SAN JOSE CA,Stream,37.3343859,-121.8994,NAD83
11169025,GUADALUPE R ABV HWY 101 A SAN JOSE CA,Stream,37.3738296,-121.9330129,NAD83
11169800,COYOTE C NR GILROY CA,Stream,37.07768925,-121.4943442,NAD83
11169860,COYOTE C BL COYOTE RES NR SAN MARTIN CA,Stream,37.1229656,-121.5526796,NAD83
11169890,LAS ANIMAS C BL SAN FELIPE C NR MADRONE CA,Stream,37.21244314,-121.658279,NAD83
11169970,COYOTE C BL LEROY ANDERSON DAM NR MADRONE CA,Stream,37.1649442,-121.6332782,NAD83
11170000,COYOTE C NR MADRONE CA,Stream,37.1682416,-121.6496271,NAD83
11170450,COYOTE C BL COYOTE RANCH RD NR COYOTE CA,Stream,37.21805556,-121.7405556,NAD83
11170500,COYOTE C A COYOTE CA,Stream,37.22911058,-121.7399488,NAD83
11171000,LAGUNA SECA NR COYOTE CA,Stream,37.19855595,-121.7413378,NAD83
11171500,COYOTE C NR EDENVALE CA,Stream,37.27094444,-121.7976944,NAD83
11172000,COYOTE C A SAN JOSE CA,Stream,37.3499409,-121.874677,NAD83
11172100,UP PENITENCIA C A SAN JOSE CA,Stream,37.3952171,-121.8282872,NAD83
11172175,COYOTE C AB HWY 237 A MILPITAS CA,Stream,37.4221617,-121.9274577,NAD83
11172300,AGUA FRIA A WARM SPRINGS RD A FREMONT CA,Stream,37.488549,-121.9294031,NAD83
11172320,AGUA FRIA C A KATO RD A FREMONT CA,Stream,37.4835492,-121.9344032,NAD83
11172360,TOROGAS C A WARM SPRINGS RD A FREMONT CA,Stream,37.479938,-121.9235695,NAD83
11172365,ZONE 6 LINE B A WARM SPRINGS CA,Stream,37.46966044,-121.9177358,NAD83
11172500,LAGUNA C A IRVINGTON CA,Stream,37.5360477,-121.9607932,NAD83
11172945,ALAMEDA C AB DIV DAM NR SUNOL CA,Stream,37.4974356,-121.7735644,NAD83
11172955,ALAMEDA C BL DIV DAM NR SUNOL CA,Stream,37.4986111,-121.7794444,NAD83
11173000,ALAMEDA C NR SUNOL CA,Stream,37.50660238,-121.8032877,NAD83
11173200,ARROYO HONDO NR SAN JOSE CA,Stream,37.46160337,-121.769397,NAD83
11173500,CALAVERAS C NR SUNOL CA,Stream,37.50194444,-121.8183333,NAD83
11173510,ALAMEDA C BL CALAVERAS C NR SUNOL CA,Stream,37.5035472,-121.8246774,NAD83
11173550,ALAMEDA C TRIB NO 2 NR WARM SPRINGS CA,Stream,37.52076916,-121.8480115,NAD83
11173560,ALAMEDA C TRIB NO 1 NR WARM SPRINGS CA,Stream,37.52049139,-121.8477337,NAD83
11173575,ALAMEDA C BL WELCH C NR SUNOL CA,Stream,37.5404908,-121.856345,NAD83
11173800,INDIAN C NR SUNOL CA,Stream,37.5611111,-121.7969444,NAD83
11174000,SAN ANTONIO C NR SUNOL CA,Stream,37.5773982,-121.8576936,NAD83
11174060,ALAMEDA C A HWY 680 NR SUNOL CA,Stream,37.57576754,-121.8741234,NAD83
11174160,ALAMEDA C A SUNOL WATER TEMPLE A SUNOL CA,Stream,37.58362778,-121.8852917,NAD83
11174200,ALAMEDA C A SUNOL CA,Stream,37.58743394,-121.890235,NAD83
11174450,BIG CYN C NR DUBLIN CA,Stream,37.72076255,-121.9413475,NAD83
11174500,ALAMO C A DUBLIN CA,Stream,37.7013188,-121.9191247,NAD83
11176000,ARROYO MOCHO NR LIVERMORE CA,Stream,37.62632039,-121.7046734,NAD83
11176090,ARROYO MOCHO A LIVERMORE CA,Stream,37.67687486,-121.8143992,NAD83
11176100,ARROYO LAS POSITAS AB LIVERMORE CA,Stream,37.69437417,-121.714674,NAD83
11176140,ALTAMONT C NR LIVERMORE CA,Stream,37.72298447,-121.7291189,NAD83
11176145,ARROYO LAS POSITAS A LIVERMORE CA,Stream,37.6996518,-121.7735646,NAD83
11176150,ARROYO LAS POSITAS NR LIVERMORE CA,Stream,37.6977075,-121.8052322,NAD83
11176180,ARROYO LAS POSITAS A ELCH RD NR PLEASANTON CA,Stream,37.6968743,-121.8494003,NAD83
11176200,ARROYO MOCHO NR PLEASANTON CA,Stream,37.6904857,-121.8732899,NAD83
11176300,TASSAJARA C NR PLEASANTON CA,Stream,37.69909655,-121.8791234,NAD83
11176325,ARROYO MOCHO A HOPYARD RD A PLEASANTON CA,Stream,37.6802084,-121.9038465,NAD83
11176340,ARROYO DE LA LAGUNA A CORTE MADRID NR PLEASANTON,Stream,37.66830556,-121.9094167,NAD83
11176350,ARROYO DE LA LAGUNA AB AV NR PLEASANTON CA,Stream,37.66270908,-121.9063466,NAD83
11176400,ARROYO VALLE BL LANG CYN NR LIVERMORE CA,Stream,37.56132196,-121.6838389,NAD83
11176500,ARROYO VALLE NR LIVERMORE CA,Stream,37.62323149,-121.7588028,NAD83
11176550,ARROYO VALLE TRIB NR LIVERMORE CA,Stream,37.6496534,-121.7991209,NAD83
11176600,ARROYO VALLE A PLEASANTON CA,Stream,37.66715326,-121.8827347,NAD83
11176710,ARROYO DE LA LAGUNA A BERNAL AVE A PLEASANTON CA,Stream,37.65520935,-121.9052354,NAD83
11176900,ARROYO DE LA LAGUNA A VERONA CA,Stream,37.62659915,-121.8830126,NAD83
11177000,ARROYO DE LA LAGUNA NR PLEASANTON CA,Stream,37.61521066,-121.8816236,NAD83
11177200,VALLECITOS C A SUNOL CA,Stream,37.5949336,-121.8819015,NAD83
11177300,SINBAD C A SUNOL CA,Stream,37.59465587,-121.886346,NAD83
11178400,STONYBROOK C NR NILES CA,Stream,37.59826736,-121.9485703,NAD83
11179000,ALAMEDA C NR NILES CA,Stream,37.5871193,-121.960752,NAD83
11179005,ALAMEDA C TRIB NR NILES CA,Stream,37.58743457,-121.9621819,NAD83
11182500,SAN RAMON C A SAN RAMON CA,Stream,37.7729487,-121.9946443,NAD83
11183700,LITTLE PINE C NR ALAMO CA,Stream,37.88492448,-121.977738,NAD83
11185150,HORSE C NR CLAYTON CA,Stream,37.9152015,-121.8913467,NAD83
11185185,SUISUN BAY A MALLARD IS CA,Stream,38.04269787,-121.9202374,NAD83
11185300,GOLDEN TROUT C NR CARTAGO CA,Stream,36.37188216,-118.2889759,NAD83
11185350,KERN R NR QUAKING ASPEN CAMP CA,Stream,36.13438837,-118.4311976,NAD83
11185400,LITTLE KERN R NR QUAKING ASPEN CAMP CA,Stream,36.1354995,-118.4367533,NAD83
11188200,SF KERN R NR OLANCHA CA,Stream,36.1832738,-118.1289716,NAD83
11201095,DEER C A ROAD 272 BRIDGE NR PORTERVILLE CA,Stream,36.0036722,-118.9643639,NAD83
11201450,PGE TULE R CONDUIT BL TULE R DD NR SPRINGVILLE CA,Stream,36.19216797,-118.6575909,NAD83
11201456,NF OF MF TULE R BL DIV DAM NR SPRINGVILLE CA,Stream,36.19244575,-118.6578687,NAD83
11201500,PGE CONDUIT NR SPRINGVILLE CA,Stream,36.1863348,-118.6639799,NAD83
11201700,PGE TULE R PH NR SPRINGVILLE CA,Stream,36.16328019,-118.706758,NAD83
11201800,NF OF MF TULE R BL HOSSACK C NR SPRINGVILLE CA,Stream,36.18939034,-118.6645355,NAD83
11201850,NF OF MF TULE R BL DOYLE SP DIV NR SPRINGVILLE,Stream,36.18855707,-118.6678689,NAD83
11202000,NF OF MF TULE R NR SPRINGVILLE (RIVER ONLY) CA,Stream,36.17466878,-118.6956469,NAD83
11202001,NF OF MF TULE R NR SPRINGVILLE (TOTAL FLOW) CA,Stream,36.17466878,-118.6956469,NAD83
11202450,WINDING C NR CAMP NELSON CA,Stream,36.1596687,-118.6759241,NAD83
11202500,SF OF MF TULE R NR SPRINGVILLE CA,Stream,36.1607802,-118.7062024,NAD83
11202700,SCE TULE R CONDUIT NR SPRINGVILLE CA,Stream,36.16161358,-118.709258,NAD83
11202710,MF TULE R BL INTAKE AB SPRINGVILLE CA,Stream,36.1613358,-118.7095358,NAD83
11202711,MF TULE R BL IT AB SV+SCE CO TULE R CD COMBINED CA,Stream,36.161058,-118.7078691,NAD83
11202750,MF TULE R AB SPRINGVILLE CA,Stream,36.14994758,-118.749814,NAD83
11202751,MF TULE R AB SPRINGVILLE (TOTAL FLOW) CA,Stream,36.14994758,-118.749814,NAD83
11202838,SCE TULE R CONDUIT A PP NR SPRINGVILLE CA,Stream,36.13527778,-118.788611,NAD83
11202840,TULE R PP AVM NR SPRINGVILLE CA,Stream,36.13527778,-118.7875,NAD83
11203000,BEAR C NR SPRINGVILLE CA,Stream,36.2024472,-118.7612042,NAD83
11203100,NF TULE R A SPRINGVILLE CA,Stream,36.1393929,-118.8050937,NAD83
11203190,TULE R DIV NR SPRINGVILLE CA,Stream,36.09939427,-118.8703734,NAD83
11203200,TULE R NR SPRINGVILLE CA,Stream,36.0946716,-118.836761,NAD83
11203220,TULE R A HWY 190 NR SPRINGVILLE CA,Stream,36.10050536,-118.86954,NAD83
11203221,TULE R A HWY 190 + DIV NR SPRINGVILLE CA,Stream,36.10050536,-118.86954,NAD83
11203300,WARDLOW C NR SPRINGVILLE CA,Stream,36.091339,-118.8837072,NAD83
11203500,TULE R NR PORTERVILLE CA,Stream,36.0799506,-118.9092637,NAD83
11203580,SF TULE R NR CHOLOLLO CAMPGROUND NR PORTERVILLE CA,Stream,36.0482899,-118.6542574,NAD83
11204000,SF TULE R NR PORTERVILLE CA,Stream,36.03050484,-118.7825912,NAD83
11204100,SF TULE R NR RESERVATION BNDRY NR PORTERVILLE CA,Stream,36.02411648,-118.8134258,NAD83
11204500,SF TULE R NR SUCCESS CA,Stream,36.04245027,-118.8575946,NAD83
11204900,TULE R BL SUCCESS DAM CA,Stream,36.04875,-118.9376806,NAD83
11204950,TULE R TRIB NR SUCCESS CA,Stream,36.0574509,-118.9142637,NAD83
11205000,TULE R A WORTH BR NR PORTERVILLE CA,Stream,36.03995149,-118.9381535,NAD83
11205680,FRAZIER C NR STRATHMORE CA,Stream,36.14245056,-118.9559324,NAD83
11205685,LEWIS C NR STRATHMORE CA,Stream,36.18305556,-118.9741667,NAD83
11205690,LEWIS C NR LINDSAY CA,Stream,36.1861111,-118.9913889,NAD83
11206000,MF KAWEAH R NO 3 CONDUIT NR POTWISHA CAMP CA,Stream,36.51133438,-118.7975983,NAD83
11206500,MF KAWEAH R NR POTWISHA CAMP(RIVER ONLY) CA,Stream,36.51300095,-118.7917648,NAD83
11206501,MF KAWEAH R NR POTWISHA CAMP(TOTAL FLOW) CA,Stream,36.5132787,-118.7917648,NAD83
11206800,MARBLE FORK KAWEAH R AB TOKOPAH FALLS NR KAWEAH CA,Stream,36.60855386,-118.6887086,NAD83
11206820,MARBLE FORK KAWEAH R AB HORSE C NR LODGEPOLE CA,Stream,36.61166667,-118.7016667,NAD83
11207500,MARBLE F KAWEAH R NO 3 CONDUIT A POTWISHA CA,Stream,36.51938994,-118.8009319,NAD83
11208000,MARBLE F KAWEAH R (R ONLY) A POTWISHA CAMP CA,Stream,36.5218899,-118.7992652,NAD83
11208001,MARBLE F KAWEAH R (TOTAL FLOW) A POTWISHA CAMP CA,Stream,36.5188344,-118.8017652,NAD83
11208500,MF KAWEAH TRIB NR HAMMOND CA,Stream,36.49300156,-118.825932,NAD83
11208565,MF KAWEAH R CONDUIT NO 3 A PP NR HAMMOND CA,Stream,36.4861111,-118.8355556,NAD83
11208570,KAWEAH R CONDUIT NO. 2 NR HAMMOND CA,Stream,36.4860573,-118.8367656,NAD83
11208580,KAWEAH R OVERFLOW BL CONDUIT 2 DIV NR HAMMOND CA,Stream,36.4871684,-118.8364878,NAD83
11208590,KAWEAH R LOW FLOW REL BL CONDUIT 2 NR HAMMOND CA,Stream,36.4860573,-118.8364878,NAD83
11208600,KAWEAH R BL CONDUIT NO. 2 NR HAMMOND CA,Stream,36.48439065,-118.8359322,NAD83
11208601,COMBINED FLOW OF 11208570 + 11208600 CA,Stream,36.4860573,-118.8367656,NAD83
11208602,FRANKLIN C NR HAMMOND CA,Stream,36.43049696,-118.5842594,NAD83
11208603,WHITE CHIEF C NR HAMMOND CA,Stream,36.4332748,-118.5898151,NAD83
11208605,EF KAWEAH R BL EAGLE C NR HAMMOND CA,Stream,36.445497,-118.5948154,NAD83
11208606,SPRING C NR HAMMOND CA,Stream,36.444386,-118.5981488,NAD83
11208607,EF KAWEAH R AB MONARCH C NR HAMMOND CA,Stream,36.4502192,-118.595371,NAD83
11208610,MONARCH C NR HAMMOND CA,Stream,36.45244139,-118.5945377,NAD83
11208615,EF KAWEAH R BL MONARCH C NR HAMMOND CA,Stream,36.4524415,-118.5998156,NAD83
11208619,MOSQUITO C NR HAMMOND CA,Stream,36.44994198,-118.6175937,NAD83
11208620,EF KAWEAH R BL MOSQUITO C NR HAMMOND CA,Stream,36.45133088,-118.6187048,NAD83
11208625,EF KAWEAH R A SEQ NATL P BNDRY NR HAMMOND CA,Stream,36.4582761,-118.6539834,NAD83
11208630,ATWELL C AB MINERAL KING HWY NR HAMMOND CA,Stream,36.46577658,-118.6759284,NAD83
11208650,REDWOOD C AB MINERAL KING HWY NR HAMMOND CA,Stream,36.4538329,-118.7037065,NAD83
11208680,SQUIRREL C BL MINERAL KING HWY NR HAMMOND CA,Stream,36.4432788,-118.7675966,NAD83
11208715,CRUNIGEN C BL MINERAL KING HWY NR HAMMOND CA,Stream,36.4485476,-118.2725876,NAD83
11208720,EF KAWEAH R CONDUIT 1 NR THREE RIVERS CA,Stream,36.45133464,-118.7895417,NAD83
11208725,EF KAWEAH R LF REL BL COND 1 NR THREE RIVERS CA,Stream,36.4516124,-118.789264,NAD83
11208730,EF KAWEAH R NR THREE RIVERS CA,Stream,36.4513346,-118.7884306,NAD83
11208731,COMBINED FLOW EF KAWEAH R NR THREE RIVERS CA,Stream,36.4513346,-118.7884306,NAD83
11208800,EF KAWEAH R CONDUIT 1 A PP NR HAMMOND CA,Stream,36.46522449,-118.862877,NAD83
11208818,KAWEAH R CONDUIT NO 2 A PP NR HAMMOND CA,Stream,36.46166667,-118.8794444,NAD83
11209000,DORST C NR KAWEAH CAMP CA,Stream,36.64577828,-118.8051008,NAD83
11209500,NF KAWEAH R A KAWEAH CA,Stream,36.49022518,-118.9209344,NAD83
11209900,KAWEAH R A THREE RIVERS CA,Stream,36.4438363,-118.9034335,NAD83
11210000,SF KAWEAH R NR THREE RIVERS CA,Stream,36.37494719,-118.856487,NAD83
11210100,SF KAWEAH R A THREE RIVERS CA,Stream,36.4166144,-118.9142668,NAD83
11210500,KAWEAH R NR THREE RIVERS CA,Stream,36.40661504,-118.9542677,NAD83
11210900,LK KAWEAH NR LEMONCOVE CA,Stream,36.4146712,-119.0028802,NAD83
11210950,KAWEAH R BL TERMINUS DAM CA,Stream,36.4141157,-119.0126028,NAD83
11210970,ANTELOPE C A WOODLAKE CA,Stream,36.41383847,-119.1095513,NAD83
11211300,DRY C NR LEMONCOVE CA,Stream,36.44744896,-119.0281594,NAD83
11211500,KAWEAH R A MCKAY PT NR LEMONCOVE CA,Stream,36.38883825,-119.0453818,NAD83
11211785,COTTONWOOD C AB COLLIER C NR ELDERWOOD CA,Stream,36.5424489,-119.1120531,NAD83
11211790,COTTONWOOD C NR ELDERWOOD CA,Stream,36.5296713,-119.1267757,NAD83
11212000,SAND C NR ORANGE COVE CA,Stream,36.6266158,-119.2476159,NAD83
11212260,CROSS C A KANSAS AVE NR HANFORD CA,Stream,36.211,-119.568636,NAD83
11212320,COOPER C NR CEDAR GROVE CA,Stream,36.7988276,-118.5806547,NAD83
11212423,SF KINGS R A CEDAR GROVE CA,Stream,36.79021886,-118.6698224,NAD83
11212430,SHEEP C A CEDAR GROVE CA,Stream,36.78549688,-118.6770447,NAD83
11212440,LEWIS C NR CEDAR GROVE CA,Stream,36.80383036,-118.6923229,NAD83
11212450,GRIZZLY C NR CEDAR GROVE CA,Stream,36.80272055,-118.7439903,NAD83
11212500,SF KINGS R NR CEDAR GROVE CA,Stream,36.80688729,-118.7495459,NAD83
11213000,KINGS R NR HUME CA,Stream,36.84716695,-118.8981626,NAD83
11213500,KINGS R AB NF NR TRIMMER CA,Stream,36.8632806,-119.124282,NAD83
11214000,NF KINGS R BL MEADOWBROOK CA,Stream,37.08133045,-118.862888,NAD83
11214200,FLEMING C NR BLACKCAP MOUNTAIN CA,Stream,37.09855245,-118.862055,NAD83
11214400,POST CORRAL C NR BLACKCAP MTN CA,Stream,37.10688665,-118.8967782,NAD83
11214500,HELMS C AT SAND MEADOWS CA,Stream,37.09716659,-118.9731682,NAD83
11214540,HELMS PP NR WISHON RE CA,Stream,37.03938878,-118.9553892,NAD83
11214600,HELMS C BL COURTRIGHT DAM CA,Stream,37.07633329,-118.9687234,NAD83
11214900,NF KINGS R BL WISHON RES CA,Stream,37.00133394,-118.9731668,NAD83
11215000,NF KINGS R NR CLIFF CAMP CA,Stream,36.99383417,-118.9812225,NAD83
11215500,RANCHERIA C NR SMITH MDW CA,Stream,36.9513342,-118.9717773,NAD83
11215800,TEAKETTLE C A SITE NO3 NR DINKEY CREEK CA,Stream,36.96105724,-119.0273349,NAD83
11215810,TEAKETTLE C TRIB NO7 NR DINKEY CREEK CA,Stream,36.96244608,-119.0231681,NAD83
11215820,TEAKETTLE C TRIB NO2 NR DINKEY CREEK CA,Stream,36.9596684,-119.0342796,NAD83
11215830,TEAKETTLE C TRIB N2A NR DINKEY CREEK CA,Stream,36.9568906,-119.0315017,NAD83
11215840,TEAKETTLE C TRIB NO1 NR DINKEY CREEK CA,Stream,36.9499461,-119.02039,NAD83
11216000,NF KINGS R BL RANCHERIA C CA,Stream,36.9277239,-119.0092783,NAD83
11216050,HAAS PH NR BALCH CAMP CA,Stream,36.92772397,-119.017612,NAD83
11216200,NF KINGS R BL BALCH DIV DAM CA,Stream,36.90272435,-119.0509463,NAD83
11216300,BALCH PH NR FRESNO (NO1 & NO2 COMBINED) CA,Stream,36.90994684,-119.0876145,NAD83
11216400,DINKEY C SIPHON FISH RELEASE A BALCH CAMP CA,Stream,36.9080027,-119.1251159,NAD83
11216500,NF KINGS R AB DINKEY C A BALCH CAMP CA,Stream,36.90328046,-119.1215046,NAD83
11216800,ROCK C A DINKEY C CA,Stream,37.0899463,-119.1617858,NAD83
11217000,DINKEY C A DINKEY MDW NR SHAVER LK CA,Stream,37.04716886,-119.1487295,NAD83
11217500,DEER C BL EF NR SHAVER LK CA,Stream,37.00272406,-119.0648369,NAD83
11218000,DINKEY C A MOUTH CA,Stream,36.90966939,-119.1284494,NAD83
11218400,NF KINGS R BL DINKEY C NR BALCH CAMP CA,Stream,36.87966948,-119.1287268,NAD83
11218499,COMBINED FLOW KINGS R AB NF & NF KINGS R CA,Stream,36.87466959,-119.1417828,NAD83
11218500,KINGS R BL NF NR TRIMMER CA,Stream,36.87466959,-119.1417828,NAD83
11218501,COMBINED FLOW KINGS R BL N F & KINGS R PP CA,Stream,36.87466959,-119.1417828,NAD83
11218700,KINGS R PH NR BALCH CAMP CA,Stream,36.88828079,-119.1584503,NAD83
11219000,BIG C NR TOLLHOUSE CA,Stream,37.0332808,-119.2342883,NAD83
11220000,BIG C AB PINE FLAT RES NR TRIMMER CA,Stream,36.91633697,-119.2445652,NAD83
11220500,SYCAMORE C AB PINE FLAT RES NR TRIMMER CA,Stream,36.9202264,-119.3098459,NAD83
11221500,KINGS R BL PINE FLAT DAM CA,Stream,36.8305045,-119.3362347,NAD83
11221700,MILL C NR PIEDRA CA,Stream,36.81856014,-119.3417904,NAD83
11221900,KINGS R A PIEDRA BRIDGE NR PIEDRA PO CA,Stream,36.8168938,-119.383181,NAD83
11222000,KINGS R A PIEDRA CA,Stream,36.81717164,-119.3865146,NAD83
11222600,BEAR MOUNTAIN C NR YOKUTS VALLEY CA,Stream,36.7310598,-119.2823419,NAD83
11222700,KINGS R A PEOPLES WEIR NR KINGSBURG CA,Stream,36.48495089,-119.5404054,NAD83
11222975,NF KINGS R A 24TH AVE BR NR LEMOORE CA,Stream,36.3742611,-119.8872472,NAD83
11223300,KINGS R BL EMPIRE WR2 NR STRATFORD CA,Stream,36.17495139,-119.8309655,NAD83
11224000,MF SAN JOAQUIN R NR MAMMOTH LAKES CA,Stream,37.63194444,-119.0863889,NAD83
11224500,LOS GATOS C AB NUNEZ CYN NR COALINGA CA,Stream,36.21466074,-120.4706956,NAD83
11225000,LOS GATOS C NR COALINGA CA,Stream,36.21662139,-120.4509883,NAD83
11225050,WARTHAN C TRIB NO 1 NR COALINGA CA,Stream,36.0985703,-120.5343259,NAD83
11225075,WARTHAN C TRIB NO 2 NR COALINGA CA,Stream,36.0916251,-120.4815448,NAD83
11225100,LOS GATOS C BL JACALITOS C NR COALINGA CA,Stream,36.1666204,-120.2106983,NAD83
11225130,ZAPATO CHINO C NR AVENAL CA,Stream,36.0685671,-120.2309757,NAD83
11226000,NF SAN JOAQUIN R BL IRON C CA,Stream,37.61382594,-119.2343013,NAD83
11226500,SAN JOAQUIN R A MILLER CROSSING CA,Stream,37.51049707,-119.1973476,NAD83
11227000,WF GRANITE C NR TIMBER KNOB CA,Stream,37.5443842,-119.2842978,NAD83
11227500,MF GRANITE C NR CATTLE MOUNTAIN CA,Stream,37.5499397,-119.2731864,NAD83
11228000,EF GRANITE C NR CATTLE MOUNTAIN CA,Stream,37.5499399,-119.2620745,NAD83
11228500,GRANITE C NR CATTLE MOUNTAIN CA,Stream,37.5266077,-119.2587389,NAD83
11229500,WARD TUNNEL A INTAKE A FLORENCE LAKE CA,Stream,37.2721651,-118.9723379,NAD83
11230000,SF SAN JOAQUIN R NR FLORENCE LK CA,Stream,37.273276,-118.965949,NAD83
11230070,SF SAN JOAQUIN R AB HOOPER C NR FLORENCE LAKE CA,Stream,37.291331,-118.9573386,NAD83
11230200,HOOPER C BL DIV DAM NR FLORENCE LAKE CA,Stream,37.305775,-118.9506724,NAD83
11230215,SF SAN JOAQUIN R BL HOOPER C NR FLORENCE LAKE CA,Stream,37.3096642,-118.9620614,NAD83
11230500,BEAR C NR LAKE THOMAS A EDISON CA,Stream,37.3393863,-118.9734513,NAD83
11230520,BEAR C CONDUIT NR LAKE THOMAS A EDISON CA,Stream,37.3360531,-118.9753956,NAD83
11230530,BEAR C BELOW DIV DAM NR LAKE THOMAS A EDISON CA,Stream,37.33549758,-118.9756734,NAD83
11230540,SF SAN JOAQUIN R A MONO HOT SPRINGS CA,Stream,37.32605417,-119.013451,NAD83
11230560,CHINQUAPIN C BL DIV DAM NR BIG C CA,Stream,37.3071656,-119.0198395,NAD83
11230600,CAMP 62 C BL DIV DAM NR BIG C CA,Stream,37.30883228,-119.0278953,NAD83
11230650,BOLSILLO C AB DIV DAM NR BIG CREEK CA,Stream,37.3099434,-119.0392846,NAD83
11230670,BOLSILLO C BL DIV DAM NR BIG CREEK CA,Stream,37.31188785,-119.0406735,NAD83
11231500,MONO C BL LK THOMAS A EDISON CA,Stream,37.361331,-118.992063,NAD83
11231550,MONO C CONDUIT NR MONO HOT SPRINGS CA,Stream,37.35994237,-118.9984518,NAD83
11231551,MONO BEAR CONDUIT NR MONO HOT SPRINGS CA,Stream,37.31305556,-119.0241667,NAD83
11231600,MONO C BL DIV DAM NR MONO HOT SPRINGS CA,Stream,37.35994237,-118.9984518,NAD83
11231700,WARM C BL DIV DAM NR LK THOMAS A EDISON CA,Stream,37.39188657,-119.0284533,NAD83
11232000,SF SAN JOAQUIN R NR HOFFMAN MDW CA,Stream,37.4166092,-119.1454004,NAD83
11232500,JACKASS C NR BASS LAKE CA,Stream,37.48883067,-119.3037399,NAD83
11233000,JACKASS C NR FULLERS MEADOW CA,Stream,37.38049899,-119.3037385,NAD83
11233500,WF JACKASS C NR FULLERS MEADOW CA,Stream,37.3804989,-119.3148503,NAD83
11234000,CHIQUITO C NR MUGLER MEADOW CA,Stream,37.4721632,-119.381523,NAD83
11234500,CHIQUITO C NR BASS LAKE CA,Stream,37.41299788,-119.3820775,NAD83
11234750,MAMMOTH POOL FISHWATER TURBINE NR BIG CREEK CA,Stream,37.32216656,-119.3248501,NAD83
11234760,SAN JOAQUIN R AB SHAKEFLAT C NR BIG CREEK CA,Stream,37.3166111,-119.3295725,NAD83
11235000,SAN JOAQUIN R AB BIG CREEK CA,Stream,37.23744579,-119.331516,NAD83
11235100,MAMMOTH POOL PP NR BIG CREEK CA,Stream,37.22494599,-119.3379052,NAD83
11235300,RANCHERIA C TRIB NR LAKESHORE CA,Stream,37.27772197,-119.1106747,NAD83
11235500,PORTAL POWERPLANT AT HUNTINGTON LAKE CA,Stream,37.25688909,-119.1592869,NAD83
11236080,HUNTINGTON-SHAVER COND IT A HUNTINGTON LK CA,Stream,37.2193897,-119.2203998,NAD83
11237000,BIG C BL HUNTINGTON LK CA,Stream,37.2213341,-119.2126217,NAD83
11237200,SF TAMARACK C TRIB NR BIG CREEK CA,Stream,37.17772344,-119.2037323,NAD83
11237500,PITMAN C BL TAMARACK C CA,Stream,37.19855659,-119.2137328,NAD83
11237600,PITMAN C SHAFT BL TAMARACK C NR BIG CREEK CA,Stream,37.1982788,-119.2142883,NAD83
11237700,PITMAN C NR TAMARACK MOUNTAIN CA,Stream,37.19911215,-119.2151217,NAD83
11238000,PITMAN C AT BIG CREEK CA,Stream,37.2027233,-119.234289,NAD83
11238100,BIG C PH NO 1 AT BIG CREEK CA,Stream,37.2041122,-119.2398448,NAD83
11238220,BALSAM MEADOWS FOREBAY NR BIG CREEK CA,Stream,37.1624461,-119.2540118,NAD83
11238250,EASTWOOD PP AB SHAVER LK NR BIG CREEK CA,Stream,37.13189099,-119.2617899,NAD83
11238270,MF BALSAM C BL BALSAM MDW FOREBAY NR BIG CREEK CA,Stream,37.16272389,-119.2542896,NAD83
11238380,BIG C PH NO 2 NR BIG CREEK CA,Stream,37.19883496,-119.3065146,NAD83
11238400,BIG C PH NO 2A NR BIG CREEK CA,Stream,37.1991127,-119.3054034,NAD83
